@timestamp,_id,_index,_score,agent.ephemeral_id,agent.hostname,agent.id,agent.name,agent.type,agent.version,ecs.version,error.message,event.action,event.category,event.dataset,event.id,event.kind,event.module,event.origin,event.outcome,event.type,file.ctime,file.extension,file.gid,file.group,file.hash.sha1,file.inode,file.mime_type,file.mode,file.mtime,file.owner,file.path,file.path.text,file.setgid,file.setuid,file.size,file.target_path,file.target_path.text,file.type,file.uid,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,message,process.args,process.entity_id,process.executable,process.executable.text,process.hash.sha1,process.name,process.name.text,process.parent.pid,process.pid,process.start,process.working_directory,process.working_directory.text,related.ip,related.user,service.type,source.ip,system.audit.host.architecture,system.audit.host.boottime,system.audit.host.containerized,system.audit.host.hostname,system.audit.host.id,system.audit.host.ip,system.audit.host.mac,system.audit.host.os.codename,system.audit.host.os.family,system.audit.host.os.kernel,system.audit.host.os.name,system.audit.host.os.platform,system.audit.host.os.type,system.audit.host.os.version,system.audit.host.timezone.name,system.audit.host.timezone.offset.sec,system.audit.host.uptime,system.audit.user.dir,system.audit.user.gid,system.audit.user.group.gid,system.audit.user.group.id,system.audit.user.group.name,system.audit.user.name,system.audit.user.password.last_changed,system.audit.user.password.type,system.audit.user.shell,system.audit.user.uid,system.audit.user.user_information,user.effective.group.id,user.effective.id,user.entity_id,user.group.id,user.group.name,user.id,user.name,user.name.text,user.saved.group.id,user.saved.id,user.terminal,,,,,,,,,
"Oct 22, 2022 @ 14:23:14.876",esdc_oMBlM6FNcp7JKJc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_user,iam,user,13f650f7-b06c-4592-abd6-85379faa2f0c,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"Existing user vagrant (UID: 1000, Groups: root,sudo)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,vagrant,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/home/ubuntu,0,"0, 27","0, 27","root, sudo",vagrant,"Oct 22, 2022 @ 08:00:00.000",shadow_password,/bin/bash,1000,-,-,-,F89tCv5s7B1Q9BP6,0,root,1000,vagrant,vagrant,-,-
"Oct 22, 2022 @ 14:23:14.876",e8dc_oMBlM6FNcp7JKJc,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,existing_user,iam,user,13f650f7-b06c-4592-abd6-85379faa2f0c,state,system,info,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),"Existing user adam (UID: 1001, Groups: root,sudo)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,adam,system,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,/home/adam,0,"0, 27","0, 27","root, sudo",adam,"Oct 22, 2022 @ 08:00:00.000",shadow_password,/bin/bash,1001,-,-,-,w4aPOB5BlV+hoyJa,0,root,1001,adam,adam,-,-
"Oct 22, 2022 @ 14:23:14.838",Xcdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.240",-,0,root,5edbd6b8d3e190ae12687650a5d9472bb69b84cd,1184685,application/x-executable,755,"Feb 14, 2022 @ 19:48:05.000",root,/usr/bin/cvtsudoers,/usr/bin/cvtsudoers,-,-,"303,504",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.837",XMdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.891",-,0,root,5b5f6692c272bf45f4ef53d852a660eb61cbaf69,1180994,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/cut,/usr/bin/cut,-,-,"39,424",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.835",W8dc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.236",-,0,root,922b3afbed5df3400d110b41935f0224fa92b159,1184684,application/x-executable,755,"Sep 1, 2022 @ 03:18:07.000",root,/usr/bin/curl,/usr/bin/curl,-,-,"260,328",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.816",Wsdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.891",-,0,root,00ad3d5a6242a90c88fe3d9b5ffca2a4c51f661b,1180993,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/csplit,/usr/bin/csplit,-,-,"109,056",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.803",WMdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.236",-,0,root,644d092e0dcd0b50ee6eef090bc7fea4631aa9f3,1184682,-,755,"Feb 6, 2022 @ 19:02:58.000",root,/usr/bin/cpan,/usr/bin/cpan,-,-,"8,360",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.803",Wcdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.236",34-x86_64-linux-gnu,0,root,98bdecb3dd8b3614860d7a22e7f3dcf7110ee813,1184683,-,755,"Feb 6, 2022 @ 19:02:58.000",root,/usr/bin/cpan5.34-x86_64-linux-gnu,/usr/bin/cpan5.34-x86_64-linux-gnu,-,-,"8,381",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.777",V8dc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.891",-,0,root,5d5bff1637b67fe3d8866bb98640a282fd757dfc,1180992,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/cp,/usr/bin/cp,-,-,"141,824",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.757",Vsdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.236",-,0,root,8a1f453fefbf6b237239373eabe2b684dbb0c3ab,1184681,-,755,"Feb 6, 2022 @ 19:02:58.000",root,/usr/bin/corelist,/usr/bin/corelist,-,-,"15,375",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.746",Vcdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,ebb36fab01ab6a3236db1d5767f26a0099b7e713,1180991,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/comm,/usr/bin/comm,-,-,"35,336",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.734",U8dc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,738c448dc0ddd802d78bdc99153d1c0365939531,1180989,application/x-executable,755,"Jan 7, 2022 @ 00:23:33.000",root,/usr/bin/clear_console,/usr/bin/clear_console,-,-,"14,568",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.734",VMdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,3d07a0b693c5448f73345c00d25713b10bba0624,1180990,application/x-executable,755,"Mar 23, 2022 @ 21:50:34.000",root,/usr/bin/cmp,/usr/bin/cmp,-,-,"43,408",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.712",Usdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,9306d28bdcadbbec563d52ee0c6b5b0da510a803,1180985,application/x-executable,755,"Jan 18, 2022 @ 01:02:04.000",root,/usr/bin/clear,/usr/bin/clear,-,-,"14,656",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.711",Ucdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,45325ced8f83ba4190e8adf9122f944a4519e0ee,1180984,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/cksum,/usr/bin/cksum,-,-,"35,232",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.656",UMdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,8c0df24cb0d7cd511160d4383b3491f54c0ea49b,1180981,application/x-executable,755,"Mar 14, 2022 @ 16:59:13.000",root,/usr/bin/chsh,/usr/bin/chsh,-,TRUE,"44,808",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.557",T8dc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,3bd887fbd684e1395047c4c4a58e2bb98b4dd0ca,1180979,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/chrt,/usr/bin/chrt,-,-,"27,000",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.556",Tsdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,dfc1fdad63b534cd19c5d1d57624dd28350eb7a5,1180978,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/chown,/usr/bin/chown,-,-,"59,904",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.462",Tcdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,4f78686d662e36f5756beef8dcaba875ce3eacea,1180977,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/choom,/usr/bin/choom,-,-,"22,904",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.461",TMdc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,a2c9093d43118d3a60df0055953403a9424a0494,1180976,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/chmod,/usr/bin/chmod,-,-,"55,808",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Oct 22, 2022 @ 14:23:14.448",S8dc_oMBlM6FNcp7JKJU,.ds-auditbeat-8.3.3-2022.10.22-000001,-,6cce263b-5b0e-4322-8663-38b70011c77d,c2be3c5be205,4592a6e2-23ee-40e7-be4b-f7037f88c17d,c2be3c5be205,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.887",-,0,root,56c77fecf65426a6426e75dee773d274aa9a0e75,1180975,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/chgrp,/usr/bin/chgrp,-,-,"55,808",-,-,file,0,x86_64,TRUE,c2be3c5be205,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",c2be3c5be205,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
